,City,Country,Latitude,Longitude,Year,Value,Date,Time,Min,TimeNew,VAL_0,Contient
5193,Arakan,Myanmar,19.810092,93.987842,1750,45000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.0019510979999999999,Asia
5194,Bristol,United Kingdom,51.45523,-2.59665,1750,45000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.0019510979999999999,0
5195,Chibiri,Ghana,6.82,-2.42,1750,45000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.0019510979999999999,Africa
5196,Esfahan,Iran,32.651389,51.679192,1750,45000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.0019510979999999999,Asia
5197,Granada,Spain,37.177336,-3.598558,1750,45000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.0019510979999999999,Europe
5198,Guiyang,China,26.647661,106.630154,1750,45000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.0019510979999999999,Asia
5199,Kerman,Iran,30.28321,57.07879,1750,45000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.0019510979999999999,Asia
5200,Pondicherry,India,11.91386,79.814472,1750,45000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.0019510979999999999,Asia
5201,Rabat,Morocco,34.01325,-6.83255,1750,45000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.0019510979999999999,Africa
5202,Thessaloniki,Greece,40.63935,22.944606,1750,45000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.0019510979999999999,Europe
5203,Wuzhou,China,23.476963,111.279115,1750,45000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.0019510979999999999,Asia
5204,Rabat,Morocco,34.01325,-6.83255,1763,45000,/01/01,1763/01/01, 00:00:00,1763/01/01 00:00:00,0.0019510979999999999,Africa
5205,Rabat,Morocco,34.01325,-6.83255,1775,45000,/01/01,1775/01/01, 00:00:00,1775/01/01 00:00:00,0.0019510979999999999,Africa
5206,Bangkok,Thailand,13.75398,100.50144,1800,45000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.0019510979999999999,Asia
5207,Chandannagar,India,22.87,88.38,1800,45000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.0019510979999999999,Asia
5208,Faizabad,India,26.779386,82.142169,1800,45000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.0019510979999999999,Asia
5209,Herat,Afghanistan,34.34817,62.19967,1800,45000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.0019510979999999999,Asia
5210,Indore,India,22.71792,75.8333,1800,45000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.0019510979999999999,Asia
5211,Meknes,Morocco,33.89352,-5.54727,1800,45000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.0019510979999999999,Africa
5212,Padua,Italy,45.406436,11.876761,1800,45000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.0019510979999999999,Europe
5213,Wuhu,China,31.33728,118.37351,1800,45000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.0019510979999999999,Asia
5214,Yining,China,43.916667,81.316667,1800,45000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.0019510979999999999,Asia
5215,Wuhu,China,31.33728,118.37351,1807,45000,/01/01,1807/01/01, 00:00:00,1807/01/01 00:00:00,0.0019510979999999999,Asia
5216,Herat,Afghanistan,34.34817,62.19967,1830,45000,/01/01,1830/01/01, 00:00:00,1830/01/01 00:00:00,0.0019510979999999999,Asia
5217,Huai'an,China,33.5,119.133333,1840,45000,/01/01,1840/01/01, 00:00:00,1840/01/01 00:00:00,0.0019510979999999999,Asia
5218,Chinkiang,China,32.2,119.416667,1842,45000,/01/01,1842/01/01, 00:00:00,1842/01/01 00:00:00,0.0019510979999999999,Asia
5219,Bharatpur,India,27.21731,77.49009,1850,45000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.0019510979999999999,Asia
5220,Blackburn,United Kingdom,53.748578,-2.487536,1850,45000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.0019510979999999999,0
5221,Chisinau,Republic of Moldova,47.026858,28.84155,1850,45000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.0019510979999999999,Europe
5222,Faizabad,India,26.779386,82.142169,1850,45000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.0019510979999999999,Asia
5223,Huai'an,China,33.5,119.133333,1850,45000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.0019510979999999999,Asia
5224,Mashhad,Iran,36.3,59.6,1850,45000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.0019510979999999999,Asia
5225,Mecca,Saudi Arabia,21.42667,39.82611,1850,45000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.0019510979999999999,Asia
5226,Mosul,Iraq,36.335,43.11889,1850,45000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.0019510979999999999,Asia
5227,Ogbomosho,Nigeria,8.133333,4.25,1850,45000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.0019510979999999999,Africa
5228,Reims,France,49.25,4.03333,1850,45000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.0019510979999999999,Europe
5229,Taiyuan,China,37.87059,112.548879,1850,45000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.0019510979999999999,Asia
5230,Thanjavur,India,10.786999,79.137827,1850,45000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.0019510979999999999,Asia
5231,Valparaiso,Chile,-33.05,-71.6167,1850,45000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.0019510979999999999,0
5232,Wanxian,China,30.9,108.467,1850,45000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.0019510979999999999,Asia
5233,Zhangye,China,38.93333,100.45,1850,45000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.0019510979999999999,Asia
5234,Ogbomosho,Nigeria,8.133333,4.25,1853,45000,/01/01,1853/01/01, 00:00:00,1853/01/01 00:00:00,0.0019510979999999999,Africa
5235,Sevastopol,Russian Federation,44.58883,33.5224,1853,45000,/01/01,1853/01/01, 00:00:00,1853/01/01 00:00:00,0.0019510979999999999,0
5236,Marrakech,Morocco,31.63416,-7.99994,1864,45000,/01/01,1864/01/01, 00:00:00,1864/01/01 00:00:00,0.0019510979999999999,Africa
5237,Guatemala City,Guatemala,14.64072,-90.51327,1865,45000,/01/01,1865/01/01, 00:00:00,1865/01/01 00:00:00,0.0019510979999999999,Americas
5238,Arrah,India,25.34,84.4,1900,45000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0019510979999999999,Asia
5239,Bharatpur,India,27.21731,77.49009,1900,45000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0019510979999999999,Asia
5240,Bihar,India,25.096074,85.313119,1900,45000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0019510979999999999,Asia
5241,Carlisle,United Kingdom,54.8951,-2.9382,1900,45000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0019510979999999999,0
5242,Craiova,Romania,44.333333,23.816667,1900,45000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0019510979999999999,Europe
5243,Fort Wayne,United States of America,41.1306,-85.12886,1900,45000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0019510979999999999,Americas
5244,Gera,Germany,50.88029,12.08187,1900,45000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0019510979999999999,Europe
5245,Gomel,Belarus,52.445278,30.984167,1900,45000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0019510979999999999,Asia
5246,Halifax,Canada,44.64533,-63.57239,1900,45000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0019510979999999999,Americas
5247,Holyoke,United States of America,42.20426,-72.6162,1900,45000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0019510979999999999,Americas
5248,Kanchipuram,India,12.834173,79.70364,1900,45000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0019510979999999999,Asia
5249,Maracaibo,Venezuela,10.63167,-71.64056,1900,45000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0019510979999999999,Americas
5250,Monastir,Turkey,41.038155,21.343003,1900,45000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0019510979999999999,Asia
5251,Oyo,Nigeria,7.85,3.93333,1900,45000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0019510979999999999,Africa
5252,Perm,Russian Federation,58.013889,56.248889,1900,45000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0019510979999999999,0
5253,Pula,Croatia,44.866667,13.85,1900,45000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0019510979999999999,0
5254,Regensburg,Germany,49.015,12.09556,1900,45000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0019510979999999999,Europe
5255,Solingen,Germany,51.17343,7.0845,1900,45000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0019510979999999999,Europe
5256,Taian,China,36.2,117.083333,1900,45000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0019510979999999999,Asia
5257,Tainan City,China,22.983333,120.18333,1900,45000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0019510979999999999,Asia
5258,Teresina,Brazil,-5.089212,-42.801627,1900,45000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0019510979999999999,Americas
5259,Trapani,Italy,38.01584,12.51077,1900,45000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0019510979999999999,Europe
5260,Xuzhou,China,34.26,117.21,1900,45000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0019510979999999999,Asia
5261,Zunyi,China,27.6866667,106.9072222,1900,45000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0019510979999999999,Asia
5262,Urumqi,China,43.825644,87.616822,1938,45000,/01/01,01/01/1938, 00:00:00,01/01/1938 00:00,0.0019510979999999999,Asia
5263,Linqing,China,36.849444,115.706111,1953,45000,/01/01,01/01/1953, 00:00:00,01/01/1953 00:00,0.0019510979999999999,Asia
5264,Yogyakarta,Indonesia,-7.797139,110.368833,1880,44999,/01/01,1880/01/01, 00:00:00,1880/01/01 00:00:00,0.001951054,Asia
5265,Astrakhan,Russian Federation,46.366681,48.083239,1849,44798,/01/01,1849/01/01, 00:00:00,1849/01/01 00:00:00,0.001942315,0
5266,Leiden,Netherlands,52.15833,4.49306,1622,44745,/01/01,1622/01/01, 00:00:00,1622/01/01 00:00:00,0.0019400110000000002,Europe
5267,Mainz,Germany,49.98419,8.2791,1852,44741,/01/01,1852/01/01, 00:00:00,1852/01/01 00:00:00,0.001939837,Europe
5268,Sofia,Bulgaria,42.69751,23.32415,1831,44739,/01/01,1831/01/01, 00:00:00,1831/01/01 00:00:00,0.00193975,0
5269,Lvov,Poland,49.839683,24.029717,1803,44655,/01/01,1803/01/01, 00:00:00,1803/01/01 00:00:00,0.0019360970000000001,Europe
5270,Astrakhan,Russian Federation,46.366681,48.083239,1860,44587,/01/01,1860/01/01, 00:00:00,1860/01/01 00:00:00,0.001933141,0
5271,Cologne,Germany,50.937531,6.960278,1754,44512,/01/01,1754/01/01, 00:00:00,1754/01/01 00:00:00,0.00192988,Europe
5272,Bihar,India,25.096074,85.313119,1872,44295,/01/01,1872/01/01, 00:00:00,1872/01/01 00:00:00,0.001920445,Asia
5273,Chinkiang,China,32.2,119.416667,1644,44256,/01/01,1644/01/01, 00:00:00,1644/01/01 00:00:00,0.00191875,Asia
5274,Orleans,France,47.902964,1.90925,1870,44205,/01/01,1870/01/01, 00:00:00,1870/01/01 00:00:00,0.001916532,Europe
5275,Limerick,Ireland,52.6653,-8.630497,1831,44100,/01/01,1831/01/01, 00:00:00,1831/01/01 00:00:00,0.001911967,0
5276,Poznan,Poland,52.40692,16.92993,1852,44039,/01/01,1852/01/01, 00:00:00,1852/01/01 00:00:00,0.001909315,Europe
5277,Herat,Afghanistan,34.34817,62.19967,1200,44000,/01/01,1200/01/01, 00:00:00,1200/01/01 00:00:00,0.001907619,Asia
5278,Herat,Afghanistan,34.34817,62.19967,1217,44000,/01/01,1217/01/01, 00:00:00,1217/01/01 00:00:00,0.001907619,Asia
5279,Messina,Italy,38.19327,15.54969,1713,44000,/01/01,1713/01/01, 00:00:00,1713/01/01 00:00:00,0.001907619,Europe
5280,Cologne,Germany,50.937531,6.960278,1750,44000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.001907619,Europe
5281,Jakarta,Indonesia,-6.21462,106.84513,1750,44000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.001907619,Asia
5282,Murcia,Spain,37.98704,-1.13004,1800,44000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.001907619,Europe
5283,Rio de Janeiro,Brazil,-22.90278,-43.2075,1800,44000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.001907619,Americas
5284,Sheffield,United Kingdom,53.381128,-1.470086,1800,44000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.001907619,0
5285,Toulouse,France,43.60426,1.44367,1800,44000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.001907619,Europe
5286,Murcia,Spain,37.98704,-1.13004,1801,44000,/01/01,1801/01/01, 00:00:00,1801/01/01 00:00:00,0.001907619,Europe
5287,Toulouse,France,43.60426,1.44367,1801,44000,/01/01,1801/01/01, 00:00:00,1801/01/01 00:00:00,0.001907619,Europe
5288,Astrakhan,Russian Federation,46.366681,48.083239,1850,44000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.001907619,0
5289,Asuncion,Paraguay,-25.30066,-57.63591,1850,44000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.001907619,Americas
5290,Hama,Syria,35.133333,36.75,1850,44000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.001907619,Asia
5291,Kazan,Russian Federation,55.790278,49.134722,1850,44000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.001907619,0
5292,La Paz,Bolivia,-16.5,-68.15,1850,44000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.001907619,Americas
5293,Nancy,France,48.68439,6.18496,1850,44000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.001907619,Europe
5294,Houston,United States of America,29.760193,-95.36939,1900,44000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.001907619,Americas
5295,Las Palmas,Spain,28.15,-15.416667,1900,44000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.001907619,Europe
5296,Nijmegen,Netherlands,51.812563,5.837233,1900,44000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.001907619,Europe
5297,Port Said,Egypt,31.25654,32.28412,1900,44000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.001907619,Africa
5298,Ryazan,Russian Federation,54.609542,39.712586,1900,44000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.001907619,0
5299,Sapporo,Japan,43.06417,141.34694,1900,44000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.001907619,Asia
5300,Sarajevo,Bosnia and Herzegovina,43.84864,18.35644,1900,44000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.001907619,0
5301,Swindon,United Kingdom,51.55797,-1.78116,1900,44000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.001907619,0
5302,Ulyanovsk,Russian Federation,54.316684,48.383413,1900,44000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.001907619,0
5303,Youngstown,United States of America,41.1,-80.65,1900,44000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.001907619,Americas
5304,Versailles,France,48.8,2.13333,1775,43960,/01/01,1775/01/01, 00:00:00,1775/01/01 00:00:00,0.00190588,Europe
5305,Turin,Italy,45.07049,7.68682,1702,43936,/01/01,1702/01/01, 00:00:00,1702/01/01 00:00:00,0.001904836,Europe
5306,Voronezh,Russian Federation,51.67204,39.1843,1842,43800,/01/01,1842/01/01, 00:00:00,1842/01/01 00:00:00,0.0018989229999999998,0
5307,Tsinkiang,China,24.913889,118.58583,1761,43727,/01/01,1761/01/01, 00:00:00,1761/01/01 00:00:00,0.001895749,Asia
5308,Prague,Austria,50.08804,14.42076,1628,43523,/01/01,1628/01/01, 00:00:00,1628/01/01 00:00:00,0.00188688,Europe
5309,Portsmouth,United Kingdom,50.816661,-1.083383,1801,43461,/01/01,1801/01/01, 00:00:00,1801/01/01 00:00:00,0.001884184,0
5310,Gaya,India,24.79686,85.00385,1840,43451,/01/01,1840/01/01, 00:00:00,1840/01/01 00:00:00,0.0018837489999999999,Asia
5311,Rio de Janeiro,Brazil,-22.90278,-43.2075,1799,43376,/01/01,1799/01/01, 00:00:00,1799/01/01 00:00:00,0.0018804879999999998,Americas
5312,Antwerp,Belgium,51.219217,4.402883,1755,43215,/01/01,1755/01/01, 00:00:00,1755/01/01 00:00:00,0.001873488,Europe
5313,Plymouth,United Kingdom,50.375456,-4.14305,1801,43194,/01/01,1801/01/01, 00:00:00,1801/01/01 00:00:00,0.001872575,0
5314,Bologna,Italy,44.49381,11.33875,1400,43000,/01/01,1400/01/01, 00:00:00,1400/01/01 00:00:00,0.0018641410000000001,Europe
5315,Brescia,Italy,45.52478,10.22727,1505,43000,/01/01,1505/01/01, 00:00:00,1505/01/01 00:00:00,0.0018641410000000001,Europe
5316,Barcelona,Spain,41.38879,2.15899,1627,43000,/01/01,1627/01/01, 00:00:00,1627/01/01 00:00:00,0.0018641410000000001,Europe
5317,Okayama,Japan,34.661753,133.916667,1667,43000,/01/01,1667/01/01, 00:00:00,1667/01/01 00:00:00,0.0018641410000000001,Asia
5318,Barcelona,Spain,41.38879,2.15899,1697,43000,/01/01,1697/01/01, 00:00:00,1697/01/01 00:00:00,0.0018641410000000001,Europe
5319,Barcelona,Spain,41.38879,2.15899,1700,43000,/01/01,1700/01/01, 00:00:00,1700/01/01 00:00:00,0.0018641410000000001,Europe
5320,Tsinkiang,China,24.913889,118.58583,1700,43000,/01/01,1700/01/01, 00:00:00,1700/01/01 00:00:00,0.0018641410000000001,Asia
5321,Turin,Italy,45.07049,7.68682,1700,43000,/01/01,1700/01/01, 00:00:00,1700/01/01 00:00:00,0.0018641410000000001,Europe
5322,Barcelona,Spain,41.38879,2.15899,1708,43000,/01/01,1708/01/01, 00:00:00,1708/01/01 00:00:00,0.0018641410000000001,Europe
5323,Antwerp,Belgium,51.219217,4.402883,1750,43000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.0018641410000000001,Europe
5324,Tsinkiang,China,24.913889,118.58583,1750,43000,/01/01,1750/01/01, 00:00:00,1750/01/01 00:00:00,0.0018641410000000001,Asia
5325,Rabat,Morocco,34.01325,-6.83255,1799,43000,/01/01,1799/01/01, 00:00:00,1799/01/01 00:00:00,0.0018641410000000001,Africa
5326,Rabat,Morocco,34.01325,-6.83255,1800,43000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.0018641410000000001,Africa
5327,Salvador,Brazil,-12.97111,-38.51083,1800,43000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.0018641410000000001,Americas
5328,Tsinkiang,China,24.913889,118.58583,1800,43000,/01/01,1800/01/01, 00:00:00,1800/01/01 00:00:00,0.0018641410000000001,Asia
5329,Chhapra,India,25.7848,84.7274,1820,43000,/01/01,1820/01/01, 00:00:00,1820/01/01 00:00:00,0.0018641410000000001,Asia
5330,Angers,France,47.46667,-0.55,1850,43000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.0018641410000000001,Europe
5331,Bellary,India,15.14575,76.91751,1850,43000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.0018641410000000001,Asia
5332,Berdychiv,Ukraine,49.907903,28.587936,1850,43000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.0018641410000000001,Europe
5333,Caen,France,49.18585,-0.35912,1850,43000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.0018641410000000001,Europe
5334,Caracas,Venezuela,10.48801,-66.87919,1850,43000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.0018641410000000001,Americas
5335,Guilin,China,25.273566,110.290195,1850,43000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.0018641410000000001,Asia
5336,Mainz,Germany,49.98419,8.2791,1850,43000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.0018641410000000001,Europe
5337,Pochow,China,33.8772222,115.7702778,1850,43000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.0018641410000000001,Asia
5338,Sevastopol,Russian Federation,44.58883,33.5224,1850,43000,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.0018641410000000001,0
5339,Angers,France,47.46667,-0.55,1851,43000,/01/01,1851/01/01, 00:00:00,1851/01/01 00:00:00,0.0018641410000000001,Europe
5340,Caen,France,49.18585,-0.35912,1851,43000,/01/01,1851/01/01, 00:00:00,1851/01/01 00:00:00,0.0018641410000000001,Europe
5341,Montpellier,France,43.61092,3.87723,1851,43000,/01/01,1851/01/01, 00:00:00,1851/01/01 00:00:00,0.0018641410000000001,Europe
5342,A Coruna,Spain,43.362344,-8.41154,1900,43000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0018641410000000001,Europe
5343,Ballarat,Australia,-37.56622,143.84957,1900,43000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0018641410000000001,0
5344,Blackpool,United Kingdom,53.81667,-3.05,1900,43000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0018641410000000001,0
5345,Brest,Belarus,52.133333,23.666667,1900,43000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0018641410000000001,Asia
5346,Darlington,United Kingdom,54.527,-1.5526,1900,43000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0018641410000000001,0
5347,Grodno,Belarus,53.666667,23.833333,1900,43000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0018641410000000001,Asia
5348,Lucca,Italy,43.84357,10.50585,1900,43000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0018641410000000001,Europe
5349,Mangalore,India,12.91723,74.85603,1900,43000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0018641410000000001,Asia
5350,Merida,Mexico,20.979719,-89.615789,1900,43000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0018641410000000001,Americas
5351,Palghat,India,10.78673,76.654793,1900,43000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0018641410000000001,Asia
5352,Pforzheim,Germany,48.88436,8.69892,1900,43000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0018641410000000001,Europe
5353,Santiago de Cuba,Cuba,20.019833,-75.813917,1900,43000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0018641410000000001,Americas
5354,Shizuoka,Japan,34.97712,138.383084,1900,43000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0018641410000000001,Asia
5355,Sivas,Turkey,39.74833,37.01611,1900,43000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0018641410000000001,Asia
5356,Trier,Germany,49.75565,6.63935,1900,43000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0018641410000000001,Europe
5357,Vellore,India,12.9184,79.13255,1900,43000,/01/01,01/01/1900, 00:00:00,01/01/1900 00:00,0.0018641410000000001,Asia
5358,Charleston,United States of America,32.7833,-79.9333,1850,42985,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.001863488,Americas
5359,Merthyr Tydfil,United Kingdom,51.748731,-3.381647,1841,42917,/01/01,1841/01/01, 00:00:00,1841/01/01 00:00:00,0.001860532,0
5360,Palma,Spain,39.56939,2.65024,1857,42910,/01/01,1857/01/01, 00:00:00,1857/01/01 00:00:00,0.0018602279999999998,Europe
5361,Glasgow,United Kingdom,55.86515,-4.25763,1780,42832,/01/01,1780/01/01, 00:00:00,1780/01/01 00:00:00,0.0018568360000000002,0
5362,La Paz,Bolivia,-16.5,-68.15,1845,42800,/01/01,1845/01/01, 00:00:00,1845/01/01 00:00:00,0.001855445,Americas
5363,Strasbourg,France,48.58342,7.74296,1726,42780,/01/01,1726/01/01, 00:00:00,1726/01/01 00:00:00,0.001854575,Europe
5364,Algiers,Algiers,36.7525,3.04197,1846,42635,/01/01,1846/01/01, 00:00:00,1846/01/01 00:00:00,0.001848271,Africa
5365,Chisinau,Republic of Moldova,47.026858,28.84155,1849,42613,/01/01,1849/01/01, 00:00:00,1849/01/01 00:00:00,0.0018473139999999999,Europe
5366,Zaragoza,Spain,41.648792,-0.889581,1787,42600,/01/01,1787/01/01, 00:00:00,1787/01/01 00:00:00,0.001846749,Europe
5367,Hannover,Germany,52.37052,9.73322,1845,42484,/01/01,1845/01/01, 00:00:00,1845/01/01 00:00:00,0.001841706,Europe
5368,Buffalo,United States of America,42.9047,-78.8494,1850,42261,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.00183201,Americas
5369,Geneva,Switzerland,46.198392,6.142297,1850,42123,/01/01,1850/01/01, 00:00:00,1850/01/01 00:00:00,0.00182601,Europe
5370,Asyut,Egypt,27.18096,31.18368,1897,42100,/01/01,1897/01/01, 00:00:00,1897/01/01 00:00:00,0.00182501,Africa
